,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
2844,PLOD2_proteomics,,,,,,,0.3984938935430056,1.0298469559588393e-05,,,0.3567342451183371,0.00014035519571166762,,,,
2845,SPDEF_proteomics,,,,,,,-0.39828300094561786,1.042036110764613e-05,,,,,,,,
2846,DSG3_proteomics,,,,,,,0.4436863144055185,1.0580952016247425e-05,,,0.2751481630523081,0.003784072011864592,,,0.4077454019992966,9.809141514202573e-06
2847,ZFAND3_proteomics,,,,,,,-0.3978287134436298,1.0687562443402209e-05,,,,,,,,
2848,TCEAL1_proteomics,,,,,,,-0.3976728364156663,1.078072346564372e-05,,,,,,,,
2849,SSBP2_proteomics,,,,,,,-0.3973345750602291,1.0985525369526184e-05,,,,,,,,
2850,EEF2_proteomics,,,,,,,0.3968504664980328,1.1285014556952013e-05,,,,,,,,
2851,WDR19_proteomics,,,,,,,-0.3964893611739222,1.1513397988184578e-05,-0.2617542780595,0.005740019713374885,,,,,,
2852,TOM1_proteomics,,,,,,,0.39636358445944586,1.159396322493736e-05,,,,,,,,
2853,S100A2_proteomics,,,,,,,0.3973867378423992,1.1985575315642426e-05,,,0.3531872511157893,0.0001652026210241243,,,0.4109128027094805,8.232314833112951e-06
2854,ZFP36L2_proteomics,,,,,,,0.3955792946735307,1.210843392882055e-05,,,,,,,,
2855,SEC23A_proteomics,,,,,,,0.3954235010244579,1.2213156148418253e-05,,,,,,,,
2856,CASP14_proteomics,,,,,,,0.395158157328296,1.2393481720128905e-05,,,,,,,,
2857,SND1_proteomics,,,,,,,0.3947905363796498,1.2647459340322893e-05,,,,,,,,
2858,RAB23_proteomics,,,,,,,0.3947254798655022,1.2692911943353606e-05,,,,,,,,
2859,C2CD5_proteomics,,,,,,,-0.39443805092153855,1.2895574652728373e-05,,,,,,,,
2860,CISD3_proteomics,,,,,,,-0.3943850195682601,1.2933297671264387e-05,,,,,,,,
2861,LAMB3_proteomics,,,,,,,0.39435109459729417,1.2957484114665885e-05,,,0.3732247715723949,6.412703523299297e-05,,,0.49228604183935204,4.697496293825685e-08
2862,TKFC_proteomics,,,,,,,-0.3942285225349621,1.3045225800611915e-05,,,,,,,,
2863,RPL22_proteomics,,,,,,,0.3936242618193483,1.34860127134035e-05,,,,,-0.3669969358871065,0.00021770116737345358,,
2864,KRT10_proteomics,,,,,,,0.3935482842567759,1.3542417260066698e-05,,,,,,,,
2865,ST5_proteomics,,,,,,,0.3933357802006446,1.3701358046994227e-05,0.26148067733986197,0.005792845682306958,,,,,,
2866,HS2ST1_proteomics,,,,,,,0.3929600223858976,1.3986707772609302e-05,,,,,,,,
2867,SOX10_proteomics,,,,,,,0.4133469171459401,1.4279082934619214e-05,,,,,,,,
2868,ITPK1_proteomics,,,,,,,-0.3923284554982369,1.4478952628314746e-05,,,,,,,,
2869,NPC1_proteomics,,,,,,,0.3919489472212045,1.478253369335524e-05,,,,,,,,
2870,PLS3_proteomics,,,,,,,0.3917748501408353,1.492379405182514e-05,0.4526909438576488,6.85743210447602e-07,0.3699193874531396,7.528546376462541e-05,,,,
2871,KCTD6_proteomics,,,,,,,-0.4049953472475984,1.511529641336298e-05,,,,,,,,
2872,GLYATL2_proteomics,,,,,,,0.39143117503620894,1.5206383429949627e-05,,,,,,,,
2873,CDKN2AIP_proteomics,,,,,,,-0.3910512948243403,1.552459586333134e-05,,,,,,,,
2874,VIM_proteomics,,,,,,,0.3907480639475533,1.5783085541467225e-05,,,,,,,,
2875,UGGT2_proteomics,,,,,,,0.3907147790418712,1.5811704545369462e-05,,,,,,,,
2876,CDH13_proteomics,,,,,,,0.3906742200983126,1.584664387369365e-05,,,,,,,,
2877,MYO5C_proteomics,,,,,,,-0.39065035360521694,1.5867237480947002e-05,,,,,0.3011692568811062,0.0035310779754768023,,
2878,FBXO38_proteomics,,,,,,,-0.3901356080649214,1.631756699207411e-05,,,,,,,,
2879,MRAS_proteomics,,,,,,,0.4203290950548661,1.639828589959274e-05,,,,,,,,
2880,LTBP1_proteomics,,,,,,,0.3898696385738618,1.6554935165747494e-05,,,,,,,,
2881,GREB1_proteomics,,,,,,,-0.38972267082496215,1.6687487384242748e-05,,,,,,,,
2882,KIF3B_proteomics,,,,,,,-0.3896812115783856,1.6725060107628578e-05,,,,,,,,
2883,TRPS1_proteomics,,,,,,,-0.3890767212484788,1.728199758891941e-05,,,,,,,,
2884,MISP_proteomics,,,,,,,-0.3889826389553337,1.7370230926927694e-05,,,,,,,,
2885,RAB12_proteomics,,,,,,,0.3888992206361538,1.744881727231693e-05,,,,,,,,
2886,TUBA4A_proteomics,,,,,,,0.3887835283819441,1.755836141437452e-05,,,,,,,,
2887,GAK_proteomics,,,,,,,-0.388682010463003,1.76550166540951e-05,,,,,,,,
2888,MTX3_proteomics,,,,,,,-0.40185654990497816,1.7842053164689674e-05,,,,,,,,
2889,COASY_proteomics,,,,,,,-0.3883274085685845,1.7996572149424892e-05,,,,,,,,
2890,PCBP4_proteomics,,,,,,,0.3877978331131912,1.851824563770391e-05,,,,,,,,
2891,PROM1_proteomics,,,,,,,0.4114064233175446,1.9202617425714447e-05,,,,,,,,
2892,SYBU_proteomics,,,,,,,-0.3869707559367488,1.936149490174799e-05,,,,,,,,
2893,ATAD3B_proteomics,,,,,,,0.4000981391827585,1.956501863855157e-05,,,,,,,,
2894,CBX4_proteomics,,,,,,,-0.3867166291419516,1.9627751529533084e-05,,,,,,,,
2895,HIST2H4B_proteomics,,,,,,,0.386670197886146,1.967676918245044e-05,,,,,,,,
2896,FCGR3B_proteomics,,,,,,,0.3861569787471032,2.022629301561732e-05,,,,,,,,
2897,IGFBP2_proteomics,,,,,,,-0.3861383804726489,2.024647505567036e-05,,,,,,,,
2898,DCAF5_proteomics,,,,,,,-0.38552527893541066,2.092247529855173e-05,0.3322987869121453,0.00039007741958812186,,,,,,
2899,ADGRE2_proteomics,,,,,,,0.3987788890944551,2.095891307377411e-05,,,,,,,,
2900,EMC1_proteomics,,,,,,,0.3853170710974573,2.115682524505108e-05,0.36945638520216106,7.123835527482365e-05,,,,,,
2901,PAAF1_proteomics,,,,,,,-0.38506661270003095,2.144199704196452e-05,,,,,,,,
2902,TIA1_proteomics,,,,,,,0.3849926559939953,2.1526891993201744e-05,,,,,,,,
2903,MLPH_proteomics,,,,,,,-0.399545552169,2.2063996602206673e-05,,,-0.3636902223842212,0.00010138546302971812,0.3547480453187586,0.0009996980780565812,,
2904,SRGN_proteomics,,,,,,,0.3976579818705493,2.2215916784800748e-05,-0.2698593036435267,0.005369612409759295,,,,,,
2905,HSD17B12_proteomics,,,,,,,0.384121321049807,2.255115723432533e-05,,,,,,,,
2906,RAP2B_proteomics,,,,,,,0.3839358002920628,2.2775067899416824e-05,,,0.3046147015766009,0.0012796624403007446,,,,
2907,STAU2_proteomics,,,,,,,-0.3836582290461249,2.3113978050193704e-05,0.35893894252288705,0.00011777153511703923,,,,,,
2908,RGS3_proteomics,,,,,,,0.3833310259464635,2.351956724432377e-05,0.2727849149944742,0.003936566040784591,,,,,,
2909,TGFB2_proteomics,,,,,,,0.3830340679967135,2.3893439863976748e-05,,,,,,,,
2910,ZNF428_proteomics,,,,,,,-0.3828782444861401,2.4091847619024665e-05,,,,,,,,
2911,DYNLT1_proteomics,,,,,,,0.3828345691231344,2.4147735652111284e-05,,,0.32808185005407586,0.0004963787243568335,,,,
2912,LGALS1_proteomics,,,,,,,0.3826909862115021,2.433232657710137e-05,,,,,,,,
2913,UXS1_proteomics,,,,,,,0.3826190027412677,2.4425366525110237e-05,,,,,,,,
2914,AFTPH_proteomics,,,,,,,-0.3823017001830921,2.4839479844085595e-05,,,,,,,,
2915,SC5D_proteomics,,,,,,,0.4837059503054874,2.5483546518889165e-05,,,,,,,,
2916,FSTL1_proteomics,,,,,,,0.3815770167537548,2.58101075390992e-05,,,,,,,,
2917,PPIC_proteomics,,,,,,,0.3812677854444898,2.6235024202265004e-05,0.2831655102130384,0.002721657475457282,0.2704181643687243,0.0044567012680187465,,,0.29453805795710164,0.001787465526492131
2918,BPI_proteomics,,,,,,,0.3808019136716037,2.688759129187381e-05,-0.3275132273040691,0.0004783568590981011,,,,,,
2919,SDF2_proteomics,,,,,,,0.38065610338534817,2.709494286360687e-05,,,,,,,,
2920,SKP1_proteomics,,,,,,,-0.3803687318098911,2.7508002614056732e-05,,,,,,,,
2921,HAGH_proteomics,,,,,,,-0.3934597257448049,2.758032809019511e-05,,,,,,,,
2922,NME3_proteomics,,,,,,,-0.3802261330783302,2.771515579715297e-05,,,,,,,,
2923,VEZF1_proteomics,,,,,,,-0.38012963882027023,2.7856162130886908e-05,,,,,-0.2975967531750453,0.003072653639228901,,
2924,TRUB1_proteomics,,,,,,,-0.3800662392344461,2.7949173462492284e-05,,,,,,,,
2925,FAM126A_proteomics,,,,,,,0.3793658231649635,2.8996300578715663e-05,,,,,,,,
2926,RPL17-C18orf32_proteomics,,,,,,,0.3791948527452599,2.9257430884789967e-05,,,,,,,,
2927,TMEM102_proteomics,,,,,,,-0.37910233168905616,2.9399660144269104e-05,,,,,,,,
2928,COA6_proteomics,,,,,,,-0.3790484327271713,2.9482815664075263e-05,,,,,,,,
2929,ITGB6_proteomics,,,,,,,0.3789276395192877,2.9669977544064955e-05,,,0.31662832089683485,0.0007955934817019857,,,,
2930,THTPA_proteomics,,,,,,,-0.3789001246507349,2.971276569916053e-05,,,-0.3122905503178325,0.0009466921478561525,,,-0.3172696662906201,0.0007321852055325291
2931,FAM89A_proteomics,,,,,,,0.4619356153095913,3.021968799290082e-05,,,0.3220373085528696,0.0008568896840845563,,,,
2932,EZR_proteomics,,,,,,,-0.37761100101587575,3.1783585406874686e-05,,,,,,,,
2933,CDKAL1_proteomics,,,,,,,0.3774711971652529,3.201611839096961e-05,,,,,,,,
2934,NUBP1_proteomics,,,,,,,-0.3774181123067735,3.210483034554923e-05,,,,,,,,
2935,WBP11_proteomics,,,,,,,-0.3773863888099239,3.215795451307085e-05,,,,,,,,
2936,KLK5_proteomics,,,,,,,0.4782838718958937,3.2313203303804544e-05,,,,,,,,
2937,SPR_proteomics,,,,,,,-0.377101821133892,3.263818969907555e-05,,,,,,,,
2938,RMND1_proteomics,,,,,,,-0.3768830160983079,3.301200629179771e-05,,,,,-0.38419760599840025,0.0002016033018521942,,
2939,UNKL_proteomics,,,,,,,-0.3766356876778048,3.34393832926901e-05,,,,,,,,
2940,ADGRG6_proteomics,,,,,,,0.4649857956261416,3.403800783796706e-05,,,,,,,,
2941,ERGIC2_proteomics,,,,,,,0.376259449257346,3.409946746113943e-05,,,,,,,,
2942,MAZ_proteomics,,,,,,,-0.376232387979871,3.414741219960556e-05,,,,,,,,
2943,MPHOSPH8_proteomics,,,,,,,-0.3759744057580491,3.4607664077350675e-05,,,,,,,,
2944,APOC3_proteomics,,,,,,,0.3759636923700613,3.462690236696011e-05,,,,,,,,
2945,TP53BP2_proteomics,,,,,,,0.3759627862069948,3.4628530045390806e-05,0.2932796955743349,0.0018741611687259966,,,,,,
2946,SYTL4_proteomics,,,,,,,-0.3755021141122237,3.546534982203719e-05,,,,,0.4105183952273274,0.0002087056586949537,,
2947,FAM63A_proteomics,,,,,,,-0.3750657023212701,3.627554185934215e-05,,,,,,,,
2948,PARD3_proteomics,,,,,,,0.3748261371115309,3.672762955735063e-05,0.3216491176050135,0.0006114696083024888,,,,,,
2949,LYPLA1_proteomics,,,,,,,-0.3747161594757555,3.6936932881840746e-05,,,,,,,,
2950,TSTD1_proteomics,,,,,,,-0.3741872329886625,3.795925603079074e-05,,,,,,,,
2951,FAM105A_proteomics,,,,,,,0.4384061953493462,3.7959678415215586e-05,,,,,,,,
2952,IRX5_proteomics,,,,,,,-0.37415638960291697,3.8019681109937313e-05,,,,,,,,
2953,SLC12A4_proteomics,,,,,,,0.3740052251145953,3.831713128559317e-05,,,0.28657401795909143,0.0025189389615184786,,,,
2954,DGKH_proteomics,,,,,,,0.3738467970045857,3.863121220053589e-05,,,,,,,0.34984564492145576,0.0001793870651129616
2955,SYTL2_proteomics,,,,,,,-0.3735970952695631,3.913113979780751e-05,0.3299790579262793,0.0009642625098332428,,,0.3236747620820074,0.002227131339317656,,
2956,AKR1C2_proteomics,,,,,,,0.37356619387382217,3.919342695755805e-05,,,,,,,,
2957,TPRN_proteomics,,,,,,,-0.3731544931861094,4.00321887511659e-05,,,,,,,,
2958,DTX2_proteomics,,,,,,,0.3720563005442901,4.23524842244925e-05,0.28918821548789514,0.002183009805272101,,,,,,
2959,CDC123_proteomics,,,,,,,0.37169540159255776,4.314208189138661e-05,,,,,,,,
2960,HDHD2_proteomics,,,,,,,-0.3715172721938659,4.353686295521817e-05,-0.3939376593973767,2.063073988542653e-05,,,,,,
2961,LBR_proteomics,,,,,,,0.3712270227698067,4.418738115985928e-05,,,,,,,,
2962,PLCB3_proteomics,,,,,,,0.371222071974319,4.4198555559863094e-05,,,,,,,0.310494644273533,0.0009624305206276764
2963,C4BPB_proteomics,,,,,,,0.3710513824395424,4.45854386334474e-05,,,,,,,,
2964,KPNA3_proteomics,,,,,,,0.3710110803525116,4.4677248187331925e-05,,,,,-0.33473619115595543,0.0008044525104332477,,
2965,RPS8_proteomics,,,,,,,0.3709535911776419,4.48085166996574e-05,,,0.3049645112080238,0.001262426674844263,,,,
2966,KIAA1211L_proteomics,,,,,,,-0.3707524037176909,4.527074699709076e-05,,,,,,,,
2967,DDOST_proteomics,,,,,,,0.37016956249190597,4.663513946795088e-05,,,,,,,,
2968,C5orf30_proteomics,,,,,,,-0.4109027857338938,4.730156763369182e-05,,,,,,,,
2969,CRACR2A_proteomics,,,,,,,-0.38269617333931105,4.7391268767042795e-05,,,-0.2920336689427909,0.0025043390942556393,,,,
2970,CCDC134_proteomics,,,,,,,0.369771089077207,4.7589975965762106e-05,0.3896557687753603,2.580830995683791e-05,,,,,,
2971,MUCL1_proteomics,,,,,,,0.3697179278705541,4.7718736526559976e-05,,,,,,,,
2972,FIBP_proteomics,,,,,,,-0.3691478178906185,4.91202250441332e-05,,,,,,,,
2973,ELOVL1_proteomics,,,,,,,0.3691361271076384,4.914936296955736e-05,0.30353506701686395,0.001266149583618665,,,,,0.3204543772016462,0.0006424472517030898
2974,SOS1_proteomics,,,,,,,0.3690597806945401,4.934004541125057e-05,,,,,,,,
2975,TLE1_proteomics,,,,,,,0.36903638718732,4.939861125440022e-05,,,,,,,,
2976,RBMS3_proteomics,,,,,,,0.3690212930916767,4.9436433949610226e-05,,,,,,,,
2977,DLG3_proteomics,,,,,,,-0.3689901641896749,4.951452210238818e-05,,,,,,,,
2978,PSMG4_proteomics,,,,,,,0.36879382784214015,5.000970431413207e-05,,,,,,,,
2979,CFL2_proteomics,,,,,,,0.3687779529018213,5.004994437920756e-05,,,,,,,,
2980,SLTM_proteomics,,,,,,,-0.3687082138408007,5.022707905576903e-05,,,,,,,,
2981,ROCK2_proteomics,,,,,,,0.3686803194708556,5.0298093734632976e-05,,,,,,,,
2982,ITGAV_proteomics,,,,,,,0.3684859780200093,5.0795468338116577e-05,,,0.4428407536140119,1.4223908397161948e-06,,,0.3175363683114337,0.0007242515284580423
2983,CCNY_proteomics,,,,,,,0.36837921613957303,5.107065547637545e-05,,,,,,,,
2984,ENSA_proteomics,,,,,,,-0.3678311700925206,5.250536555609509e-05,,,,,,,,
2985,CCDC127_proteomics,,,,,,,-0.3676417632833408,5.3009906582539976e-05,,,,,,,,
2986,RPS24_proteomics,,,,,,,0.3673710863888525,5.373880545961383e-05,,,0.2946812524349263,0.001867913491280219,,,,
2987,METTL3_proteomics,,,,,,,-0.3672513407434114,5.406424527760028e-05,,,,,,,,
2988,PLEKHG1_proteomics,,,,,,,0.3671268820112854,5.4404445870166915e-05,,,,,,,,
2989,BEND3_proteomics,,,,,,,0.3671168113656665,5.4432060706324966e-05,,,,,,,,
2990,ZNF740_proteomics,,,,,,,-0.36700762398838027,5.4732306951685685e-05,-0.3637493926379496,9.378190154266748e-05,,,,,,
2991,SPHK1_proteomics,,,,,,,0.3668464284101504,5.5178397294679576e-05,,,0.3362794595069332,0.0006662105913096652,,,,
2992,ANXA3_proteomics,,,,,,,0.3667571351656456,5.542696637044648e-05,,,,,,,,
2993,CEP131_proteomics,,,,,,,-0.3667364641600803,5.5484658033468616e-05,,,,,,,,
2994,SDCBP_proteomics,,,,,,,0.3665500966278941,5.600733960841123e-05,,,,,,,,
2995,ARFGEF1_proteomics,,,,,,,-0.3664645217640364,5.6248878986840244e-05,0.3622148347919629,0.00010088947443144356,,,,,,
2996,ZNHIT3_proteomics,,,,,,,-0.40889812923671787,5.718935342408055e-05,,,,,,,,
2997,YKT6_proteomics,,,,,,,0.3658736662086694,5.79433507359806e-05,0.3502614678035463,0.00017601672063021775,0.3860656057438393,3.3818381422583785e-05,,,0.3481056486414835,0.00019414939647251862
2998,KHDRBS3_proteomics,,,,,,,0.3654038462574189,5.9324626525418944e-05,,,,,,,,
2999,SRSF12_proteomics,,,,,,,0.4435523940714279,5.9944551813716846e-05,,,,,,,,
3000,PADI4_proteomics,,,,,,,0.391863161588732,6.043112556631137e-05,,,,,,,,
3001,CDCP1_proteomics,,,,,,,0.364940906346232,6.07157142849095e-05,,,0.3187881126744229,0.0007289010546902168,,,0.4955338518235069,3.7126334610075307e-08
3002,FABP5_proteomics,,,,,,,0.3649235803553036,6.076836396684879e-05,,,,,,,0.34317045816585023,0.0002423663163622541
3003,TWSG1_proteomics,,,,,,,0.364722407507996,6.138281216661783e-05,,,,,,,,
3004,P4HTM_proteomics,,,,,,,-0.36403119801630224,6.353850138671561e-05,,,,,,,,
3005,SART3_proteomics,,,,,,,-0.36386764081049816,6.405883227078445e-05,,,,,-0.3066972828716771,0.0022472102744629983,,
3006,IFT122_proteomics,,,,,,,-0.3637110046736646,6.456087259894309e-05,,,,,,,,
3007,ENDOD1_proteomics,,,,,,,0.363565984942222,6.502895392748895e-05,0.35176341745595685,0.0001643259719969701,,,0.3091266626783412,0.002063703912626437,0.4927320429838205,4.548800494652808e-08
3008,NCOA7_proteomics,,,,,,,0.3633825248967978,6.562564977246607e-05,,,-0.33859202299410274,0.0003167167304770419,,,,
3009,DDX18_proteomics,,,,,,,0.3633222319374999,6.58228634713941e-05,,,,,,,,
3010,FBRS_proteomics,,,,,,,-0.3632445365853764,6.607781507965015e-05,,,,,,,,
3011,TUBA1A_proteomics,,,,,,,0.36302952833990426,6.678816313778916e-05,,,,,,,,
3012,DHRS3_proteomics,,,,,,,0.3630238660049893,6.680696645242262e-05,,,,,,,,
3013,ZBTB21_proteomics,,,,,,,0.36262004088269817,6.816079446665105e-05,0.27464254549966777,0.00368872039251354,,,,,,
3014,ZYX_proteomics,,,,,,,0.3625533066032335,6.838697250147713e-05,,,,,,,,
3015,NBN_proteomics,,,,,,,-0.3625106301860286,6.853197989296221e-05,,,,,,,,
3016,WDR90_proteomics,,,,,,,-0.4401938728842156,6.917638388793036e-05,,,,,,,,
3017,ELP2_proteomics,,,,,,,-0.3621213871354598,6.986787401623627e-05,,,,,,,,
3018,DCAF7_proteomics,,,,,,,-0.36197999189127505,7.035913588634373e-05,0.3282924786293766,0.0004628311266221471,,,,,,
3019,SLC5A6_proteomics,,,,,,,0.3616219797107802,7.161746212340053e-05,,,,,-0.40787080925463376,9.697838418485768e-05,,
3020,ARID2_proteomics,,,,,,,-0.3615939302358492,7.171693119692189e-05,,,,,,,,
3021,PNP_proteomics,,,,,,,0.3613701068768256,7.251528515529936e-05,,,,,,,,
3022,SAMD12_proteomics,,,,,,,-0.3613116051747822,7.272531732532705e-05,0.4600405041519496,4.275493774085646e-07,,,,,,
3023,CLIC4_proteomics,,,,,,,0.3612925946967959,7.279369064527942e-05,,,,,,,,
3024,HSH2D_proteomics,,,,,,,-0.3609942880033783,7.387447024509356e-05,,,,,,,,
3025,ARL4C_proteomics,,,,,,,0.4051844821595313,7.448200063379904e-05,,,0.466443416756075,2.8051839266133796e-05,,,0.3571668789443357,0.0005487772672761467
3026,RPS23_proteomics,,,,,,,0.3608219183851378,7.450577985696245e-05,,,,,,,,
3027,HMGCL_proteomics,,,,,,,-0.36072243202666543,7.487243933974815e-05,,,,,,,,
3028,SLC39A6_proteomics,,,,,,,-0.3602683134620741,7.65675856685192e-05,,,0.3223441271333412,0.0037657131797147404,,,,
3029,C17orf75_proteomics,,,,,,,-0.3600711174889883,7.731477550071089e-05,,,,,,,,
3030,MVD_proteomics,,,,,,,0.3599368142203498,7.782754782954743e-05,,,,,,,,
3031,MASP1_proteomics,,,,,,,0.3599224174115152,7.78827029522547e-05,,,,,,,,
3032,MPG_proteomics,,,,,,,-0.3599095398915305,7.793206846771759e-05,,,,,,,,
3033,CPN2_proteomics,,,,,,,0.35965312702162644,7.89211149742552e-05,,,,,0.3575267062559485,0.00032416936762383737,,
3034,NT5E_proteomics,,,,,,,0.35953281446652324,7.938921370802035e-05,,,,,0.3547806064778028,0.00036301038373640076,,
3035,HOOK3_proteomics,,,,,,,0.35921200622564914,8.065006699839195e-05,,,,,,,,
3036,ANXA5_proteomics,,,,,,,0.35850909623345856,8.34782373535098e-05,,,,,,,,
3037,H2AFY2_proteomics,,,,,,,0.35843867588060424,8.376661361978241e-05,,,,,,,,
3038,MKLN1_proteomics,,,,,,,0.3582544210595861,8.452555034755375e-05,,,,,,,,
3039,RPL3_proteomics,,,,,,,0.35823721395605945,8.459675189281289e-05,,,0.3330668270183681,0.0004019018075060541,,,,
3040,PRR12_proteomics,,,,,,,-0.3581239308276851,8.506690557125049e-05,,,,,,,,
3041,VGLL1_proteomics,,,,,,,0.517537654714114,8.529640748214674e-05,,,,,,,,
3042,RAD50_proteomics,,,,,,,-0.3576732324859945,8.696164699796041e-05,,,,,-0.3729397864810128,0.00016850086543080095,,
3043,FAM174A_proteomics,,,,,,,-0.3591377590762107,8.707980755045185e-05,,,,,,,,
3044,KPNA4_proteomics,,,,,,,0.3575442943475846,8.751089790201456e-05,,,,,,,,
3045,RPS12_proteomics,,,,,,,0.3574183918616883,8.8050336232204e-05,,,,,,,,
3046,DCAF10_proteomics,,,,,,,-0.3572529967208131,8.876369433335152e-05,,,,,,,,
3047,FBN2_proteomics,,,,,,,0.3852989417931413,8.939438642482541e-05,,,,,,,,
3048,CTSV_proteomics,,,,,,,0.3570054789628833,8.984131982347793e-05,,,,,,,,
3049,PRKCA_proteomics,,,,,,,0.3569157696760393,9.023489097945805e-05,,,,,,,,
3050,RAB6B_proteomics,,,,,,,0.3796349543025562,9.024336374105771e-05,,,,,,,,
3051,RASSF2_proteomics,,,,,,,0.3569120652673222,9.025117739436866e-05,-0.3022469960036509,0.0013311153074904824,-0.38046114340987824,4.4860780576149074e-05,0.4603741065155126,1.733075868570796e-05,,
3052,RPL7A_proteomics,,,,,,,0.3567945056780696,9.076945268550282e-05,,,,,,,,
3053,RARRES1_proteomics,,,,,,,0.3567063630714624,9.115985758422554e-05,,,,,,,,
3054,STUB1_proteomics,,,,,,,-0.3566684617638479,9.132821222669556e-05,0.3000690625742961,0.0014478939415022776,,,,,,
3055,PLEKHA3_proteomics,,,,,,,-0.3564855014999089,9.214499010158105e-05,,,,,,,,
3056,SFRP1_proteomics,,,,,,,0.3564459786657286,9.232232101527808e-05,,,,,,,,
3057,ASAP1_proteomics,,,,,,,0.3563030849030297,9.296611285126782e-05,,,,,,,,
3058,USP7_proteomics,,,,,,,-0.3562200816264651,9.33419928493918e-05,,,,,-0.3683515893363379,0.0002054414984885531,,
3059,MYL9_proteomics,,,,,,,0.3561948022804937,9.345675125386675e-05,,,,,,,,
3060,CAMK2D_proteomics,,,,,,,0.35612467783692914,9.377577742693056e-05,0.3957261304642395,0.0002131265700444493,,,,,,
3061,ANXA8_proteomics,,,,,,,0.3998910529391597,9.425868428326641e-05,,,0.2686593456907759,0.004732853207312553,,,0.4737156877077351,1.7227475997771507e-07
3062,BCL2L11_proteomics,,,,,,,-0.3801592597991855,9.566637546137983e-05,,,,,,,,
3063,KRT14_proteomics,,,,,,,0.35551416582829803,9.659644154623504e-05,,,,,,,0.4031571605373604,1.2604288331884711e-05
3064,DES_proteomics,,,,,,,0.35544265012038795,9.693197764381632e-05,,,,,,,,
3065,RPL10_proteomics,,,,,,,0.3552425867964737,9.787640669916184e-05,,,0.3618252727126287,0.0001107043657851876,,,,
3066,BAHD1_proteomics,,,,,,,-0.3813832841463625,9.827855965081297e-05,,,,,,,,
3067,PARVB_proteomics,,,,,,,0.3550521626739684,9.878328743446076e-05,,,,,,,,
3068,MPO_proteomics,,,,,,,0.3550331585667604,9.887422128721518e-05,,,,,,,,
3069,PNPO_proteomics,,,,,,,-0.3549293615112137,9.937226314923196e-05,,,,,,,,
3070,HEXIM2_proteomics,,,,,,,-0.3543531606263604,0.00010217975534378712,,,,,,,,
3071,UQCC2_proteomics,,,,,,,-0.3541523220598384,0.00010317556030192365,,,,,-0.37201078237843743,0.0003310956065794417,,
3072,FAM84B_proteomics,,,,,,,-0.35412937006521056,0.00010328993525142256,0.4290334239499909,2.9171575666029056e-06,,,,,,
3073,TIGAR_proteomics,,,,,,,0.3536821529857716,0.00010554221568194112,,,,,,,,
3074,VAV2_proteomics,,,,,,,-0.3536374913070292,0.00010576963481408603,,,,,,,,
3075,NID2_proteomics,,,,,,,0.3533220272530536,0.00010738902927083032,,,,,,,,
3076,SORL1_proteomics,,,,,,,-0.3531655567557527,0.0001082007858073584,,,,,,,,
3077,FAM98B_proteomics,,,,,,,-0.3528768872389378,0.00010971338860987044,,,,,,,,
3078,CRNKL1_proteomics,,,,,,,-0.3527083660961835,0.00011060549933447783,,,,,,,,
3079,MAML2_proteomics,,,,,,,0.3920421746688626,0.00011116338055863767,,,,,,,,
3080,PLGRKT_proteomics,,,,,,,-0.3525067604929309,0.00011168161992163408,0.2836275935867406,0.002676442952528342,,,,,,
3081,RAB27B_proteomics,,,,,,,-0.3521525203043893,0.00011359610134203855,,,,,0.3601071770123199,0.00029119570857810543,,
3082,CHIT1_proteomics,,,,,,,0.3913341168138743,0.00011467363505720083,-0.3372041897432245,0.00031537743188003373,,,,,,
3083,ZNF44_proteomics,,,,,,,-0.3641104980175831,0.00011555773826143689,,,,,,,,
3084,SEC11A_proteomics,,,,,,,0.3514728253691912,0.00011735528881010757,,,,,,,,
3085,VDR_proteomics,,,,,,,0.4100513721518283,0.00011819686258283208,,,,,,,,
3086,TBC1D15_proteomics,,,,,,,-0.35123762954368465,0.00011868281403445945,,,,,,,,
3087,POLR3E_proteomics,,,,,,,-0.35115871372395463,0.00011913136270058057,,,,,,,,
3088,CCNYL1_proteomics,,,,,,,0.3735308401487025,0.00011935625878007952,,,,,,,,
3089,LAMC1_proteomics,,,,,,,0.35054637397906285,0.00012266580258014662,,,,,,,,
3090,SFXN5_proteomics,,,,,,,-0.3505138887335468,0.00012285600541884342,,,,,,,,
3091,MTIF3_proteomics,,,,,,,-0.3504641733962125,0.00012314762253850338,,,-0.27938841321196123,0.003259990016831273,-0.3968953749866601,5.6996440050037656e-05,,
3092,CANT1_proteomics,,,,,,,-0.35034463609233,0.00012385143394041514,,,,,,,,
3093,CHN1_proteomics,,,,,,,0.3501584377023222,0.0001249551878503176,,,,,,,,
3094,ACE2_proteomics,,,,,,,0.4545964285464846,0.00012584697896178226,,,,,,,,
3095,IGFBP3_proteomics,,,,,,,0.34997626511410884,0.00012604392451062176,,,,,,,,
3096,FKBP5_proteomics,,,,,,,0.3499041270844564,0.00012647748343063664,,,,,,,-0.2931964684595024,0.0018800272457144356
